j,dist
71446,1.6197254323426071
29503,1.6197264976132006
314,1.6197307339518725
38974,1.6197445893118814
44308,1.619750289024846
43628,1.6197529302112694
28805,1.6197559021613064
58763,1.619759595734649
58048,1.619769883959302
68816,1.6197747858314488
21518,1.6197839874771918
44768,1.6197899162020983
18517,1.6197907531920408
1474,1.6198029024307277
47844,1.61981027652428
15583,1.619813864345317
64818,1.6198150180709265
63417,1.6198253486689687
57383,1.6198306262611437
68367,1.6198337382570782
59770,1.619834275465368
13946,1.6198344017605513
47517,1.6198399833558794
70485,1.6198506404376285
19833,1.6198527805005958
57554,1.6198550335425888
70780,1.6198572883431954
54827,1.6198574421929464
17679,1.6198575915791984
15582,1.6198587853375166
65702,1.6198594731104574
58049,1.6198637691921514
10508,1.6198638679771704
8935,1.6198689575489176
38581,1.6198762370222086
71203,1.6199019064918256
3939,1.6199044841914696
23198,1.6199045412709134
42613,1.619914688470922
21809,1.6199175756337219
21519,1.6199395843620232
53906,1.6199463422854308
44846,1.6199478081462435
60994,1.6199574416549913
11857,1.6199596422637454
1155,1.6199604510116117
1154,1.6199653794023534
42228,1.6199736151558901
21808,1.6199778057854417
27090,1.619983257935568
64819,1.6200006956782742
5133,1.620018401229309
34746,1.6200366091667433
8934,1.6200375687232784
4492,1.6200405778638145
11433,1.6200477311250583
25073,1.6200489582617974
69002,1.620050616110943
51210,1.620065178641928
62465,1.6200674620762534
14156,1.6200692978571398
59707,1.6200937873513441
61641,1.6200996410277355
33175,1.6201116510387834
53757,1.6201128398389928
30247,1.620115258502312
10566,1.6201284402389877
52106,1.6201412171585707
9508,1.6201434990703316
63416,1.6201674846325635
27307,1.6201809838838188
52918,1.6201862205194462
71202,1.6202078093937577
43629,1.6202119140421714
40327,1.6202128558151947
28148,1.6202196829227504
59650,1.62025140713667
51174,1.620253822303913
18535,1.6202650877686608
17134,1.6202661897393746
43096,1.6202664183061743
69674,1.6202712690955872
44592,1.6202715287885416
34153,1.62027165617844
70538,1.6202756330361343
13105,1.6202848696385659
63249,1.6203008238566798
44593,1.6203059045972952
42626,1.6203084990726522
32477,1.620310207392561
8403,1.620313400452134
49914,1.620317336098114
42485,1.6203421095743646
39003,1.6203580188640296
1475,1.6203731622813546
32476,1.6203840605012023
56021,1.6203850207165331
70539,1.620386787636537
52076,1.6204088221794444
9479,1.6204213586236693
17117,1.620423578884612
52107,1.6204306020091768
30958,1.6204461088516466
51827,1.6204487816054705
41685,1.6204499290713716
13148,1.6204567694184882
27306,1.6204608190914467
59651,1.6204830131358166
53355,1.6204920833721903
41684,1.6204938336187682
8402,1.620497836699144
9509,1.6205210313190481
57695,1.6205309907399978
13834,1.6205469590643202
54823,1.620548007672512
13835,1.6205534250086842
63248,1.6205670361699271
9583,1.6205820175462191
11986,1.620588780221738
39002,1.6206037462362286
21956,1.6206249046219312
24821,1.6206329212780537
58796,1.6206432910586583
10517,1.620647739138847
60565,1.6206692006187913
53108,1.6206836682185146
53756,1.620688109359268
4794,1.620689513087724
10516,1.6207063628210268
17678,1.6207064089816865
17044,1.620708274179869
43900,1.6207126659479432
65706,1.6207196468079814
24336,1.6207299380876763
56020,1.6207324692281577
20685,1.6207326878245265
68139,1.6207384604141915
11221,1.62074909987412
58797,1.6207572459618662
38566,1.6207627855267528
33580,1.6207652415173943
52077,1.6207686468158748
28924,1.6207806651217922
57444,1.6207813340384307
48349,1.6207961694842017
40952,1.6208061289027342
12871,1.6208067395821895
43524,1.620807472298274
32176,1.6208107537479859
23699,1.6208434170272448
52418,1.6208557428922719
42627,1.6208929143565456
17045,1.620898642552424
20684,1.6209117770072818
70634,1.6209128272424473
43097,1.6209183577691038
58342,1.6209250974428415
10898,1.6209279271262629
153,1.62093390049361
53354,1.6209363280003535
48357,1.6209402386593175
55319,1.6209583673965267
33581,1.620974041112815
34175,1.6209820355780191
65337,1.6210154999831474
22288,1.6210192174112863
32177,1.6210301954461044
39998,1.621031678959519
24337,1.6210347199620747
31715,1.6210486637840804
21871,1.6210524499378478
69804,1.6210719334696801
65003,1.6210852704259142
12070,1.6210959403170877
62040,1.621104281447639
59658,1.6211104468388278
826,1.621111382631594
65076,1.621117052687236
9042,1.6211184432678185
56048,1.621123116071371
12071,1.6211276345832382
28875,1.621128434416332
69805,1.6211356503433414
38839,1.6211399592209834
3269,1.6211420680602096
41537,1.6211442156260807
14178,1.6211475392989951
67610,1.6211560909914768
48217,1.6211893528156194
43901,1.6211934693225192
34174,1.6211964819149178
65077,1.6211970809637022
29626,1.621199903469361
34921,1.6212040209075145
50575,1.621204649470997
61173,1.6212307705186577
67048,1.621244477314871
27629,1.621250920722497
14541,1.6212532102514265
18103,1.6212593006797547
9043,1.6212715148556271
13616,1.621271986657796
66422,1.6212819551445061
46713,1.6212819838251087
28874,1.621283846063438
58648,1.6212904412258184
3268,1.6212921684803472
33769,1.621304737562628
35491,1.6213097351670551
23698,1.6213189493731877
40953,1.6213196747762264
54622,1.621324696860859
43700,1.6213389444609043
54245,1.6213460124008354
67141,1.6213548873376007
27628,1.6213590526053048
34920,1.62137097691926
59659,1.6213721118152222
12143,1.6213837326865377
19727,1.6213840823929173
29627,1.621384620089562
25711,1.6213983945530535
34818,1.6214064297502706
21221,1.6214286254010577
61133,1.621440045983682
30205,1.6214406380558464
70040,1.6214417304069813
39796,1.6214508646354409
47484,1.62145427322728
30204,1.6214561248106605
27508,1.6214698167744743
12979,1.6214746624222434
36584,1.6214747545919466
14540,1.6214793422743619
57175,1.6214887398394175
54244,1.6214919653113207
67049,1.6214972591333905
63400,1.6214972675020407
28925,1.6215055117048438
58649,1.6215213757784832
69625,1.6215221814881444
8121,1.6215339146993035
36585,1.6215443409169328
33851,1.621545084327144
27509,1.6215463867556077
18525,1.6215475670809278
55356,1.6215497962977647
31706,1.6215585595846445
69806,1.621569717656578
50771,1.6215868281639345
35934,1.6215982128321509
14179,1.6215993812951168
41022,1.6216114475381551
66423,1.621619825828697
66218,1.6216224700129558
68138,1.6216627826809196
35490,1.621664247157895
65197,1.6216699744485181
18301,1.621671116372607
19984,1.6216770020618065
29173,1.6216889772225207
6201,1.6216983169639947
41023,1.621726586647654
43525,1.6217310421767246
16249,1.6217347216100801
5176,1.6217422214772759
53490,1.6217424355522692
16248,1.6217509241814734
47129,1.6217553822510757
51147,1.6217578472209413
4850,1.6217589745779795
4301,1.6217599059917942
55357,1.621765749781018
32054,1.6217673210162713
50574,1.6217704494641738
4000,1.6217739476929631
16022,1.6217762870248913
15724,1.6217784752551532
19985,1.6217808751070975
18281,1.6217930526764726
67130,1.6218073263656976
23625,1.621809341194093
19982,1.6218096007785885
43731,1.6218240096675247
55848,1.6218345108906582
38647,1.6218711780268826
53421,1.621879147258665
69624,1.6218793586029552
43730,1.6218818837589002
61000,1.6218884040553705
37408,1.6218904105535932
49682,1.6218952876398316
72367,1.6219027415033374
51764,1.6219051797409088
2904,1.6219061280391438
19983,1.6219137468173592
51146,1.621913753548213
42391,1.6219227851713796
7869,1.6219340902567403
32542,1.6219341830186238
58659,1.6219359126067556
66588,1.6219535418917772
6958,1.6219579148630268
2905,1.6219593488034163
28239,1.621975077358159
42878,1.6219758727593216
69449,1.62197774386752
45721,1.6219788577565342
21693,1.6219841423457937
67611,1.6219926781724339
69448,1.6220024523526457
8822,1.6220076941969017
14872,1.6220134214611464
28238,1.6220143074572133
13276,1.622050421915908
55940,1.6220504766912354
58220,1.6220668372112321
8569,1.6220700064503606
19252,1.622078347230996
25487,1.622078670649286
38362,1.6220804162337583
24098,1.6220835322910692
32055,1.6220958739956453
3221,1.6221000136569237
28883,1.6221086760474115
23197,1.6221170439383397
14161,1.6221170725471206
18526,1.6221189456042848
58718,1.6221209530393634
55849,1.6221234790512984
70887,1.6221235820966338
31981,1.6221247676013548
57691,1.6221300091269386
64037,1.6221310499768076
54407,1.622150187061589
2369,1.6221574974967767
60812,1.6221610747084922
1613,1.6221619096879742
14185,1.6221671508752071
6959,1.62217796733225
38929,1.622178543523858
34268,1.6221801439326318
35935,1.6221826430003565
19253,1.6221941129640731
37851,1.6222022251160748
11427,1.6222114401157492
24099,1.6222135055911246
65196,1.6222178036219834
56469,1.6222180376186814
21573,1.6222199491279459
28882,1.622222798521454
67170,1.6222232040796865
61132,1.6222410626199273
69802,1.622244598933342
7990,1.622255329756301
50550,1.6222642758585553
12729,1.6222649456275318
11426,1.6222870206480693
47756,1.6223068118926482
71036,1.6223156080897727
8120,1.6223220060691645
39825,1.6223222920754952
10,1.6223260712830587
3220,1.622354552130998
21723,1.622374541843652
7991,1.6223748767511261
56468,1.6223870536038305
21722,1.6223881645112845
39305,1.6223944902789769
12728,1.6224062270057982
69803,1.622410809749013
45127,1.6224156692110614
1202,1.6224190415039104
40156,1.6224289115612522
38138,1.622429851757741
52637,1.6224303954917192
11921,1.6224345301566094
11623,1.6224422028267325
50531,1.6224477993117117
50647,1.6224497301561593
49305,1.622466395337809
26336,1.6224755012336103
50423,1.6224780463014845
39824,1.6224795077119805
23196,1.6224881635692785
2368,1.6224981757621528
42473,1.6225108816196017
38139,1.6225181161138713
45720,1.6225276185879232
11041,1.6225524840993681
26337,1.6225547316887206
35616,1.6225630712034422
16920,1.6225685190390087
11622,1.6225765340948193
35540,1.6225769286586733
32782,1.6225770928342103
71065,1.6225908755543277
63423,1.6226017786348748
60429,1.6226108446990755
63087,1.622619604570041
20002,1.622626540244948
25486,1.6226270799303646
41103,1.622641258939272
615,1.6226424803916495
8744,1.6226433471086743
49304,1.6226442779577979
71064,1.622646151768424
37409,1.6226539092269068
3283,1.6226548435238153
63097,1.6226551089830867
51270,1.6226581894187444
5394,1.622663658890184
11920,1.6226638772949442
57546,1.6226724089814224
56006,1.6226748306206504
50592,1.6226791994490606
56007,1.622686501629706
24432,1.6226886973346295
37241,1.6226890829988136
63086,1.622690734619355
51879,1.622709040172322
63661,1.6227150929854501
41102,1.6227162208797918
36672,1.6227247118775787
35617,1.6227252871482987
9498,1.6227387565022713
64036,1.622738808193696
11320,1.6227388924332087
47128,1.622789734002901
40157,1.6227930795714796
57547,1.6227999306060599
16057,1.6228215357690245
40332,1.6228495491338486
23193,1.6228592772546844
51966,1.622873734327265
25280,1.6228772353055256
1692,1.6228829793445663
3710,1.6228859779226024
25281,1.622903271981452
25094,1.6229219123926626
65075,1.6229280197142075
40100,1.6229478956901222
57358,1.6229499382929033
8789,1.6229517882076916
16056,1.62295507721308
45685,1.6229561593640547
43318,1.62295884244357
9997,1.6229625600855453
62392,1.6229699324945428
9996,1.6229849133878842
57356,1.6229894748478875
56496,1.6229901629954515
10761,1.622996586924858
73100,1.6229999945879856
51376,1.623017670639662
1693,1.6230312605717505
39562,1.6230410928492625
44776,1.6230720002185854
8788,1.6230739897558306
3219,1.6230743991182295
56326,1.6230929981745197
44180,1.6230931266129835
72914,1.6230932490078414
49295,1.6230969122478707
12664,1.6231145252144483
26820,1.623133315341688
37748,1.6231358612145186
7249,1.6231475662155121
40690,1.6231481116074724
67429,1.6231490097611545
53383,1.623151833220726
14386,1.6231519445606455
51967,1.6231610721157814
62393,1.6231778785999749
23796,1.6231798394088945
73101,1.6231839945262516
53382,1.6231870666034949
63660,1.623191310367319
3218,1.6231928430892324
233,1.6232029394329557
67111,1.6232075727290434
43319,1.6232139451675178
22815,1.623217875971336
42346,1.6232196014814493
63251,1.6232232721493027
30436,1.6232586796708546
3486,1.6232710653660023
13110,1.6232744466414608
27443,1.6232837155243314
37749,1.6232888917914539
9999,1.6232946445152472
71771,1.6232992850530816
28972,1.6233122648921665
30437,1.623315479625788
34700,1.6233244644969858
35541,1.6233275669847285
50296,1.623334360087352
27442,1.6233359441296695
21090,1.623336090538012
11590,1.623341244346456
43072,1.6233418101615706
45712,1.6233418822882844
59984,1.623353211162396
42347,1.623353580119415
35556,1.6233666491633432
59129,1.6233668398405419
49475,1.6233766579887203
19735,1.623382932284585
12990,1.623388069368739
50646,1.623406057052873
44440,1.62340689974991
3282,1.623407270772235
72915,1.623416477672153
71230,1.623423964625416
54531,1.6234244583286046
38031,1.6234334831304427
60056,1.6234434627374563
71231,1.6234485291232255
56533,1.6234547825569898
25266,1.6234691813784063
5639,1.6234863637279136
26821,1.6234863639184165
56327,1.6234932334667587
59128,1.6234941956121618
49870,1.6234945670021286
26831,1.6235041786218936
53419,1.623505646757848
3487,1.6235195984506587
57359,1.6235234403679906
9998,1.6235248209945312
14902,1.6235259335804897
41290,1.623526728223695
8694,1.6235346302160252
48888,1.6235358358851537
12991,1.623538939059893
70473,1.62354369520426
46531,1.6235502223046594
24169,1.6235548959805381
25267,1.623558755717613
37240,1.6235673915181952
43112,1.6235774906634834
13749,1.6235800792443658
24096,1.6235918988076004
11079,1.6235953257736366
42180,1.6236051227953816
23828,1.6236064567551454
2474,1.6236065093132348
60125,1.6236073343490578
46358,1.6236075184254337
13022,1.623610260548091
62967,1.6236125820313319
45375,1.623635649150915
43113,1.623649307706274
12665,1.623654647237328
3235,1.6236575207135284
31448,1.623658481451239
11035,1.6236621190304075
9740,1.6236634223467594
27943,1.6236645938441958
42861,1.6236709795415394
13023,1.6236710276306154
265,1.62368071439563
20582,1.6236920772942223
59793,1.623692949787452
30211,1.6236936412601568
37932,1.62370532191385
47750,1.6237073225127727
31063,1.6237075577870814
38030,1.6237110065780025
65956,1.623712557263151
32950,1.623712661004313
60526,1.6237205116539888
65622,1.623730015977283
11078,1.6237306860295615
17193,1.6237564113530496
32771,1.6237667719231454
21740,1.6237777754866507
30116,1.6237803098948334
46530,1.623785143315648
27942,1.6237864155576813
17681,1.623794438827333
7151,1.6237988508968213
24097,1.62382175123513
45532,1.6238307744096099
26830,1.6238324842152074
15043,1.6238487985730905
46096,1.6238524286389353
33437,1.6238641450901439
49745,1.623870165144146
264,1.6238745588036925
20583,1.6238751502102902
11311,1.623883563881409
40627,1.623893726233842
33726,1.6238987340335507
60943,1.623904098005638
34320,1.6239107276966425
33727,1.6239192929220676
45374,1.6239251876340821
13102,1.6239336414515193
26819,1.6239354094429206
25001,1.6239444954745736
52084,1.6239493155182463
55929,1.6239515790044112
56497,1.6239530638783064
52070,1.6239763996581555
24700,1.6239799309611824
67554,1.6239875834824056
21811,1.6239993002001631
23829,1.6239998642462152
53418,1.6240453720679124
67382,1.6240479072277962
21810,1.6240520437521964
5833,1.624060930424784
34070,1.6240610206287271
32951,1.6240762625548197
54372,1.6240962574660072
44155,1.6241051203241754
26818,1.6241065267736194
24937,1.6241075233912867
44397,1.6241101072394857
3418,1.6241334543751784
30757,1.6241393890392495
22056,1.6241443841839793
36587,1.6241515731331178
62875,1.624155980562255
45713,1.624159857885245
60057,1.6241757191379205
61783,1.624183791969242
17192,1.624185386873796
13535,1.6241943834268955
34071,1.6241999176701993
55758,1.6242048112998733
8030,1.6242160719650827
34321,1.6242163811494401
13534,1.6242169131385675
45533,1.6242187647899824
2475,1.624227613164246
12322,1.6242279134404216
14383,1.6242334453815381
60942,1.624236162199908
61781,1.6242389023518056
40668,1.6242478046895763
11310,1.6242546809569725
11296,1.6242567338511082
34168,1.6242572119271628
35006,1.6242576646512883
28553,1.624259559817593
67225,1.6242618368158226
48455,1.6242674504276784
62791,1.6242736193687166
59061,1.6242817379083114
44154,1.6242972662803603
61273,1.6243176896246232
18334,1.624320206559781
35007,1.6243205587316247
32076,1.624334805296046
48107,1.624334922116447
43100,1.624336050908879
18335,1.6243560755732454
43101,1.624356780973904
55377,1.6243648388974115
54092,1.6243697875591765
57880,1.6243803818060025
29687,1.6243853292041628
59823,1.624387199577215
30185,1.6243917957168628
13344,1.6243952298698257
60611,1.6243971190709259
47751,1.6244025289157762
60124,1.6244077391878877
29686,1.6244234838433278
64541,1.6244288361430383
24701,1.6244306252645877
24259,1.6244324740965885
46710,1.6244390558571924
30756,1.6244456681291826
56651,1.624452670874595
34169,1.624456675685937
54530,1.6244591474158132
25435,1.6244877585809814
2861,1.6244937532892643
13103,1.6245004617915288
38122,1.6245069275416946
51987,1.6245197380640095
72389,1.6245447434915856
61780,1.6245542818964847
41623,1.6245586914975423
61782,1.6245707829008447
52071,1.6245713383876357
11297,1.6245802178416253
17680,1.6245824739442511
52142,1.6246182887906016
1317,1.6246193915991824
7809,1.6246204058175417
56325,1.6246211416225922
31364,1.6246415519240058
24235,1.6246427757723017
30210,1.6246437719914615
17152,1.6246498088398487
29695,1.6246579123852474
56487,1.624669689375691
30647,1.6246756197817744
42605,1.6246767898155283
3210,1.6246804244205701
5832,1.624682254148112
714,1.6246901139734253
56525,1.6247010908319917
36586,1.624702183348866
69796,1.6247106610049238
24723,1.6247191341983245
26280,1.6247203678498099
70400,1.6247257670244213
62874,1.6247326871789032
71867,1.6247435546545845
29404,1.6247458610743954
2860,1.6247478170496066
70144,1.6247508699439384
7372,1.624752785480119
60268,1.6247541064175939
70208,1.6247635851212743
25100,1.6247692831190543
23441,1.6247707180919144
56524,1.6247797498560494
30566,1.6248014390724126
26281,1.6248040246116584
70209,1.624809426097748
72052,1.6248151933531139
18918,1.624828360879721
70911,1.6248407309020159
36073,1.6248435420840168
33257,1.6248437732866456
8564,1.6248488665592222
7808,1.6248556775162097
45569,1.6248592739824488
619,1.6248647480749296
64540,1.6248700132873868
24258,1.6248732939294173
33150,1.6248874930334891
36116,1.6248911225827523
51986,1.6248994651387867
27441,1.624920673975405
58683,1.624922664098649
15372,1.6249233154917062
33151,1.6249306420895167
62398,1.6249328913204222
5400,1.62494013240762
63428,1.6249464564240532
70910,1.6249537326123824
56650,1.624956402061314
27440,1.6249728332661204
43070,1.6249735892037684
69797,1.6249918735398683
37961,1.6250028875708327
32041,1.625008241191161
8058,1.6250170465637437
9,1.6250321672831378
36131,1.6250364781381605
69871,1.625046275357122
24737,1.6250574628324657
43071,1.6250574977958638
9322,1.6250654359582468
7924,1.6250674857722165
618,1.6250856814955514
8565,1.6250916857306752
55376,1.6251280522381502
12019,1.6251281580271841
46267,1.6251451607796004
47907,1.6251596953264873
62399,1.6251620066718904
24694,1.6251621506488811
36130,1.6251623014589514
5401,1.6251880373666878
13589,1.6251940570558077
12077,1.6252034230179984
603,1.6252187521964627
61739,1.6252201898488559
70001,1.6252256395159612
63429,1.6252337975643216
63083,1.625236464928197
41944,1.625241826610632
30792,1.6252554631841227
23,1.6252563459870397
63082,1.6252674034485297
40149,1.6252752895108646
62778,1.625279491471294
41622,1.625286094267374
46412,1.6252873666354763
11313,1.6252977036447982
9323,1.6253010324274941
4947,1.6253013605482525
39161,1.6253058267593965
71978,1.6253060076182342
2950,1.6253091069063024
16823,1.6253105818155906
50758,1.6253265222848146
54918,1.6253421298414799
66111,1.6253422659834091
30567,1.6253492696617087
36099,1.6253531276561686
37960,1.6253547188023343
73094,1.6253547207123136
55759,1.6253685256326091
61738,1.6253693606536608
4793,1.6253726604413061
72134,1.6253842164179901
13588,1.62539824719022
70403,1.6254029063388196
3129,1.625406944811627
56952,1.625408147301527
37712,1.6254117017095167
19515,1.6254155467665765
38973,1.6254240270122757
60269,1.625426699056984
56953,1.6254267261951207
54673,1.6254303046742213
20415,1.6254368210498842
6120,1.6254377645509464
58601,1.6254490279590255
71979,1.6254531649154573
13527,1.6254574329798348
26569,1.6254586578299515
13219,1.6254591677894283
10096,1.625460135707272
49262,1.6254608196507636
72135,1.6254697144129708
15397,1.625472399494917
62779,1.6254796827016895
33256,1.6254856573505299
39160,1.6254895633128923
52082,1.6254988189876185
602,1.6255136590455097
38183,1.6255163090835978
15396,1.6255174117376041
32036,1.6255183673002522
8059,1.6255289937884714
11312,1.6255404631016876
28389,1.6255482312789191
52083,1.6255641929285214
55718,1.625581746024343
67531,1.6255821596920759
56644,1.6255894027144595
42208,1.6256037461665314
61426,1.6256114320475297
61999,1.6256129445401528
57266,1.6256192764387416
57105,1.6256204051963181
51677,1.6256206470952141
25763,1.625621160934679
63265,1.625623971364494
52837,1.6256291687006177
38972,1.6256411231501613
4792,1.625656007845453
62701,1.625658024671032
34184,1.6256669379873891
14365,1.625674928364335
24695,1.6256836617421713
23090,1.6256937073501139
44868,1.6256939244158055
69870,1.6256953274351684
45466,1.6257153538697908
56997,1.6257419108952194
72053,1.6257601941385107
50972,1.6257699992045762
49720,1.6257756833292838
54277,1.6257766256748887
54829,1.6257821554077863
28428,1.6257915536143006
10246,1.625801436513027
55719,1.6258019245024966
28542,1.625804897438596
10862,1.6258057411061895
70865,1.6258120593536003
39356,1.6258189268640368
58717,1.6258206272658424
63586,1.6258370124786792
28887,1.6258373313897094
46413,1.6258437357091382
45705,1.6258465175483428
55414,1.6258578460857271
59766,1.6258669634242562
47256,1.6258671121998707
54672,1.6258691276980608
34535,1.6258714321668193
50759,1.6258877744548905
70000,1.6258899259157669
65190,1.6258943492924633
44869,1.6259181173698163
30055,1.6259334440340647
28886,1.6259434626212204
14512,1.6259571340505155
72951,1.6259785228722383
54087,1.6259805223338886
33589,1.6259854108112535
72499,1.6259914752648592
40184,1.6259918187648912
50271,1.626018067025221
50973,1.6260284020614593
34817,1.6260294868279372
26766,1.6260311758899673
44983,1.6260336360209846
51856,1.626034413208571
43382,1.6260355720992687
32922,1.6260379383682357
34261,1.6260380275208601
14744,1.6260445344676546
11344,1.626049961440759
1275,1.6260587265227673
25563,1.6260667120834953
70607,1.6260750325640778
37450,1.6260767124528426
7638,1.6260812947994963
63861,1.6260819809759706
26568,1.6260851721219032
4985,1.6260895238659474
28429,1.6260905653412738
70864,1.6260917142145437
12837,1.626101669281487
20676,1.6261036852724051
14745,1.6261051860936242
4372,1.6261158893744048
30439,1.6261178454591296
59821,1.6261222626538825
8368,1.6261268819135282
22785,1.6261316951389853
28889,1.6261391069287767
32684,1.6261425753834127
29628,1.6261497608340123
17715,1.6261529323940898
48421,1.626159957014688
30054,1.626167567289173
30438,1.6261689110318691
23091,1.626175066395631
30248,1.6261763068137067
33596,1.6261850038654249
1595,1.6261874003767876
46293,1.6262174449800197
21075,1.626220972970506
6960,1.6262240019450267
28888,1.6262300163852998
66023,1.6262316349631254
71984,1.6262345464844146
69351,1.6262392819862244
11731,1.6262401379505205
65948,1.6262478658152468
32685,1.6262525357852815
37713,1.6262563711213256
48929,1.6262586430933486
18940,1.6262653198380022
50895,1.626270907750609
4373,1.626278381205197
30052,1.6262874265572493
34260,1.6262883935832053
69350,1.626297632212909
16661,1.6263011735719595
15481,1.6263061126172242
40180,1.6263199126713759
15025,1.626339129041729
50686,1.6263424585474253
25423,1.6263581524724684
44553,1.6263652618861235
50737,1.6263723162398005
46543,1.6263845912939559
6961,1.6263933626496565
28543,1.6263996737697577
72950,1.6264104626110156
42938,1.6264141532096612
46542,1.6264189018581356
28873,1.6264295452793154
53950,1.626430422051935
64859,1.6264463335769104
16134,1.626457412156512
51780,1.6264598135095583
18760,1.6264601878569147
18916,1.6264615107519873
47279,1.6264622878230623
34816,1.6264684718171576
4607,1.6264731581803817
29629,1.626482840533489
53517,1.6264862288438555
6121,1.6265030064741373
1274,1.6265206059625588
63522,1.6265337409449918
65505,1.6265519438471534
22713,1.6265636165783262
16135,1.6265678468803197
37175,1.6265721459669644
65675,1.6265887932508727
26957,1.6265979721359307
18917,1.6266080369813007
793,1.6266173508398727
28872,1.626617428342526
32008,1.626618372081273
59106,1.626624064697639
65504,1.6266417861857954
1901,1.626647072695014
70863,1.6266604717779911
43438,1.6266689029570724
11073,1.6266728640646306
3391,1.6266895310531697
30053,1.6266916817974568
3400,1.626691793590287
71985,1.6266948738648035
29058,1.6267114425372533
65497,1.626714674847167
51025,1.6267224772922826
33233,1.6267237733728226
53447,1.6267274085534813
49256,1.6267330031514826
43280,1.6267359852518155
22647,1.6267360080294044
4385,1.6267407851510585
20818,1.626746521634237
63860,1.6267481750934005
29246,1.6267482584608082
52649,1.6267996148566475
9706,1.626807655724533
33588,1.6268084950055703
65496,1.626808881581838
34154,1.6268159154007167
65949,1.6268368830275797
37451,1.6268414757747878
60413,1.626846812954783
18400,1.6268521333666546
50148,1.6268743879097478
18185,1.6268787829618054
18398,1.626887064774354
51781,1.6268896627235072
64923,1.6268945473665009
60735,1.6268989026426703
50712,1.6269078193279616
61966,1.626913403137725
42939,1.6269170983383414
13576,1.6269314088612319
70862,1.626939795051895
11730,1.626957779754991
10648,1.6269600229711998
69452,1.6269660430484079
44552,1.6269741993644946
10649,1.6269813376538573
72270,1.6269818208316384
56584,1.626986831748867
72271,1.626992460165121
28750,1.6269930124010579
28871,1.6269967604184026
59107,1.6269976481939525
11072,1.6269995872959697
32009,1.6270038122420056
15011,1.627007359437815
25234,1.6270076483038884
18401,1.6270202412504695
11923,1.627020354484733
38984,1.6270270196852687
1378,1.6270318429005028
8758,1.6270385415499555
47473,1.6270467342452546
19137,1.6270468288852227
63523,1.627049095534101
5616,1.6270523337617666
19663,1.6270567359321526
18399,1.627064884505561
35563,1.627065223699692
4501,1.627071596693347
56620,1.6270717233821157
67481,1.6270896388789187
7980,1.6270953952170528
70566,1.6270974932195303
60272,1.627116870266474
2117,1.6271208148638139
4606,1.627129319442213
60273,1.6271419427948632
18672,1.6271502945254361
64858,1.6271537375055367
29232,1.6271574678800091
62879,1.6271610099041758
72038,1.6271754602905282
68853,1.627180473902324
61460,1.6271906192525507
49463,1.627201435318189
21812,1.627203071389046
55931,1.6272257552650662
919,1.6272276443362703
37130,1.6272289887830793
2116,1.6272361414277536
45105,1.6272406258506966
60274,1.6272472625656793
6080,1.6272480930000632
40572,1.6272908158172095
32426,1.6273003955147316
29233,1.6273542856105137
50713,1.6273617473721076
42781,1.6273638405486623
14514,1.6273678593584355
5626,1.6273808194482473
55988,1.6273959503959188
7789,1.6274017887514272
44624,1.6274024991517673
18673,1.6274137874068997
51410,1.6274187305868346
67646,1.627426122843333
72947,1.6274355298396992
4500,1.62744022955974
7788,1.6274409288553489
8060,1.6274467418380907
39617,1.627448890428311
31744,1.6274532242068092
34355,1.627454311987236
49270,1.6274552940955014
41,1.6274614309024762
22442,1.6274652471461002
41963,1.6274714970325648
56585,1.627477842559784
50420,1.627478416940061
67480,1.6274808770189564
72946,1.6274889939778587
51273,1.6274992485463706
22443,1.627502963162925
5627,1.6275118232261694
2202,1.6275119082995566
14201,1.6275276091029296
34155,1.6275326059405681
45549,1.6275385102901412
42122,1.6275471130391996
15529,1.6275513527006507
36961,1.6275579906694908
32427,1.6275664559219498
35562,1.6275822551488486
63740,1.6275934323457757
8061,1.627593869485601
53118,1.6275946121791562
19136,1.6276227493240198
70779,1.6276251022900898
38222,1.627639614443769
38336,1.627649934057952
918,1.6276575425551725
47403,1.6276656015332351
49600,1.627668744745493
21128,1.627674077187942
62813,1.6276757442552803
46200,1.627689641593706
62878,1.6276914140664973
61042,1.6276944837192813
8836,1.6276992623158677
11060,1.6276998506832179
5623,1.6277008530027248
55113,1.6277010935881053
70791,1.6277025875472766
61967,1.6277183225545284
32044,1.6277355104428453
45147,1.6277446452899877
48374,1.6277452717345113
56386,1.6277589300135282
62530,1.6277600954801594
63730,1.6277654460458049
37344,1.6277669489624769
23300,1.6277684070223717
23302,1.6277691469426323
46361,1.6277873912469867
70778,1.627797252221733
64504,1.6278009860744707
28891,1.6278202435670621
13014,1.6278332281438437
61461,1.6278552999802234
44057,1.627859720524403
11419,1.6278663998087717
39108,1.627877920475455
28890,1.6279034958785705
32430,1.6279056301101698
13256,1.6279144800033625
26288,1.6279265607348283
52182,1.6279277247180615
35440,1.6279280400800147
40701,1.6279312165398079
31321,1.6279361748972412
42123,1.6279393870052599
44742,1.6279401879570965
54610,1.627945148571257
25567,1.6279487762706053
23301,1.6279641071108988
26060,1.6279643889045334
23303,1.6279647348178765
63741,1.6279659702975984
61862,1.6279775547099755
61063,1.6279970758802644
14186,1.6279976641897904
17726,1.6280040435554375
15710,1.6280106943150023
6675,1.6280145150246375
